f1c1,f1c2,f1c3,f1c4,f1c5,f1c6,f1c7,f1c8,f1c9,f2c1,f2c2,f2c3,f2c4,f2c5,f2c6,f2c7,f2c8,f2c9,f3c1,f3c2,f3c3,f3c4,f3c5,f3c6,f3c7,f3c8,f3c9,f4c1,f4c2,f4c3,f4c4,f4c5,f4c6,f4c7,f4c8,f4c9,f6c1,f6c2,f6c3,f6c4,f6c5,f6c6,f6c7,f6c8,f6c9,f7c1,f7c2,f7c3,f7c4,f7c5,f7c6,f7c7,f7c8,f7c9,f8c1,f8c2,f8c3,f8c4,f8c5,f8c6,f8c7,f8c8,f8c9,f9c1,f9c2,f9c3,f9c4,f9c5,f9c6,f9c7,f9c8,f9c9,p1c1,p1c2,p1c3,p1c4,p1c5,p1c6,p1c7,p1c8,p1c9,p2c1,p2c2,p2c3,p2c4,p2c5,p2c6,p2c7,p2c8,p2c9,p3c1,p3c2,p3c3,p3c4,p3c5,p3c6,p3c7,p3c8,p3c9,p4c1,p4c2,p4c3,p4c4,p4c5,p4c6,p4c7,p4c8,p4c9,p5c1,p5c2,p5c3,p5c4,p5c5,p5c6,p5c7,p5c8,p5c9,label
-0.140094579,-0.054243268,-0.320071174,0.071448808,-0.122316475,0.025433444,-0.255176546,-0.116406902,-0.307270006,1.147912508,1.436865342,1.41023199,1.049168441,1.214723523,0.898688328,1.269421097,1.211877633,0.964376975,420,332,302,451,428,428,422,312,468,0.547130489,0.47463151,0.457276898,0.559702993,0.585032677,0.552215761,0.541525544,0.460465123,0.605114058,0.359618847,0.321532912,0.349909956,0.312549148,0.295943678,0.372816731,0.289434911,0.310986654,0.404327604,1.730712259,1.692487116,1.643172357,1.763615621,1.7869385,1.71962008,1.769629078,1.687532517,1.725931887,1.029792611,1.029932624,1.029382295,1.030337489,1.029794465,1.03021849,1.029990565,1.030426004,1.029740991,0.572671517,0.550284611,0.538730078,0.58422605,0.608057273,0.562561301,0.594336266,0.535119287,0.569060726,22.82010344,22.58769224,24.03231521,21.25788582,22.61486248,22.35913433,22.07646543,21.75283926,24.97266343,5.885251521,4.835805828,4.666316007,5.996287038,6.660075766,5.291788265,5.811167406,4.373573408,6.882649728,5.42766861,4.700857202,4.410623401,5.584141366,5.701836521,5.520719825,5.262401496,4.617196595,5.973688634,13.65890956,11.65396732,11.21822315,14.11625866,14.64308701,13.63327124,13.69062501,11.32172286,14.68504658,3.686132892,3.272650098,2.9989048,3.780168242,3.958151202,3.733122154,3.647055212,3.135494597,3.98567724,1
-0.90578769,0.573669017,1.334009111,0.429870794,-0.442988764,0.394202074,-0.225880995,0.385686692,-0.071577518,8.98274131,14.36147715,9.972432228,6.693298543,7.581323001,4.566085794,4.731794963,3.435281971,4.384811839,211,179,178,369,279,344,271,289,205,0.239142086,0.161254867,0.194089197,0.365125478,0.305824792,0.376739012,0.365692794,0.347970409,0.320881,0.18285829,0.120544879,0.162518541,0.201966153,0.153664391,0.246575728,0.230926618,0.25971534,0.228310023,1.593818291,1.558368041,1.5524875,1.697031292,1.679924298,1.654693982,1.623658713,1.583101358,1.564036789,1.030014212,1.029500775,1.029195795,1.030808751,1.030534388,1.031404728,1.031006012,1.031283716,1.030735232,0.474457991,0.460014825,0.474457991,0.544507344,0.517787488,0.537285761,0.497567056,0.50406648,0.471569358,15.90777292,15.28803388,16.73955598,16.74203816,16.07289491,18.20593981,18.20362941,19.36524966,18.31780888,2.371893365,1.786433926,2.086633037,3.088912704,2.97481771,3.148048323,3.278045917,2.914221505,2.76050022,2.452173006,1.8733636,2.0754108,3.500204716,3.081855417,3.617872427,3.492364198,3.149989906,3.02329317,6.944911642,5.288301367,5.923040655,10.20139547,8.648582107,10.44995685,9.989808963,9.51383001,8.841865772,1.864594299,1.499962483,1.687095226,2.530886809,2.301366929,2.851937679,2.678617098,2.691874835,2.426136367,1
-0.322922065,-0.156414578,0.07609161,-0.436250784,-0.391715201,-0.233606813,-0.260574939,-0.242469857,-0.226105797,2.830756776,2.91414215,2.231891974,2.021168765,2.156894468,1.856073199,1.993797593,1.680420392,1.689546509,348,372,477,511,548,495,551,498,585,0.527823134,0.51727565,0.582806484,0.682831746,0.664828426,0.693665278,0.719247974,0.661130325,0.752911757,0.342518667,0.376908352,0.476249561,0.386981296,0.417961292,0.443545965,0.46671427,0.553137232,0.647588751,1.730261065,1.711039749,1.706039041,1.834497404,1.791357334,1.800350249,1.798220785,1.726028855,1.760759611,1.029068625,1.029106546,1.029333911,1.027467377,1.029056411,1.027529127,1.02862322,1.027523697,1.028086077,0.56328346,0.538730078,0.535841445,0.610945906,0.607335115,0.596502741,0.594336266,0.561839143,0.588558999,21.06625978,21.57009182,23.34284396,22.30691445,22.60542455,23.47295116,23.25718327,24.88769306,26.10510297,5.628334585,5.510797045,5.973395232,8.444966505,7.138708642,8.564376109,8.259782693,7.739877356,9.025401827,5.283512607,5.2383995,5.8807108,7.920602913,7.330163092,8.499665947,8.328614361,7.581526819,8.99581059,12.59295323,12.38908863,13.85687292,16.2262943,15.8390465,16.42414782,17.24079817,15.39981131,18.33131873,3.433544101,3.326768878,3.734147358,4.016274945,4.027352826,4.028229076,4.397345116,3.889916005,4.640654642,1
0.375996444,0.543058186,0.711816495,0.026287549,0.545541716,0.509616431,0.75213694,0.686543159,0.824750738,2.656492313,3.814630121,3.930902142,3.16696395,2.654052715,2.829233647,2.082905757,2.160172058,1.805792959,323,323,313,403,337,313,327,381,361,0.350191798,0.287689446,0.278848707,0.384454852,0.357619334,0.331729565,0.402019535,0.404381198,0.413687021,0.39895242,0.358197961,0.340737105,0.351571307,0.355569939,0.40379073,0.394558565,0.433432455,0.391206193,1.64902743,1.630614833,1.634422245,1.703663304,1.669093844,1.650795343,1.643279199,1.641936785,1.639386407,1.029168767,1.029568424,1.029178048,1.031916874,1.031078899,1.02970655,1.030737015,1.029613103,1.029901575,0.527175545,0.513454538,0.50839943,0.577726625,0.539452236,0.536563603,0.53800792,0.55461756,0.527175545,19.23558119,18.04284978,17.72969718,18.48533282,18.78959704,18.74775408,20.58946088,20.9932166,21.55492733,5.194440009,4.565963358,4.477674252,4.676754633,4.831291296,4.713227841,5.38139072,5.425938333,5.915364727,3.173025092,2.68160179,2.661148657,3.517788375,3.125732172,3.120632105,3.344705998,3.661786702,3.733280121,8.652593238,7.102458115,6.657361199,10.40331016,8.980185468,8.209712148,9.581311124,9.440534605,9.404848204,2.662849828,2.385730521,2.275913028,3.354519973,2.998654431,2.706447824,3.095463067,3.105801619,3.129099428,1
2.041348581,1.426247781,0.905649963,2.024859485,1.033660847,1.518393327,0.390827402,0.470627079,-0.117573168,6.38412706,4.590016522,3.217636219,4.814720291,3.168583694,2.902977343,2.084755714,3.058687977,1.833567077,1503,1411,1229,1357,1555,1105,1645,1131,1211,1.661756803,1.54000498,1.442565445,1.636447128,1.6215528,1.527274831,1.555278256,1.332220553,1.358216744,0.353756437,0.362618385,0.419573743,0.347285232,0.406008256,0.404766018,0.487915799,0.444797874,0.49360965,2.055470137,1.992394984,1.924199264,2.046115514,2.008513429,1.973974052,1.935384129,1.892913262,1.84567545,1.053139782,1.052922805,1.051895036,1.052940712,1.052830652,1.052149177,1.051824292,1.049230469,1.050466166,1.024742601,0.95397109,0.862979146,0.993689795,0.977080155,0.89908706,0.887532528,0.795818426,0.782819577,18.9715532,21.39876505,23.09823145,19.16976866,21.05120059,21.65601548,23.51719965,23.38862164,25.19397217,6.828725583,6.57596271,7.192140521,6.852962838,7.294761865,7.415108663,8.056668168,8.626059227,8.169810683,7.863489355,7.146517327,6.872578909,8.003374534,7.951014995,7.585185631,7.810924436,7.258374368,7.006809676,41.44333603,36.20086718,32.24387016,40.40659908,39.81005963,35.62560005,36.72971435,28.85719861,29.17261648,32.51441979,28.07268785,24.49864197,31.33704544,30.7535682,26.78363803,27.91290574,19.86420119,21.42625861,1
-0.841718148,-1.117066113,-1.048848965,-0.594261803,-0.674284809,0.018039791,-1.073185399,0.217472645,-0.841674694,5.530866035,5.014430598,5.226495456,4.900026637,3.738481644,5.564034087,5.266950562,7.055389854,7.023433,441,466,405,488,569,458,444,460,414,0.630638257,0.657048617,0.640240949,0.656828199,0.814710741,0.676074157,0.6630202,0.62372062,0.549029701,0.535114138,0.566413702,0.586703889,0.543978902,0.515335566,0.508274001,0.485427903,0.548452348,0.574426983,1.682759218,1.670613966,1.654641865,1.708401208,1.790743629,1.715319401,1.700970714,1.647953183,1.558884959,1.031851078,1.031493917,1.031093973,1.031364803,1.032455549,1.031827147,1.032248586,1.031269734,1.031224477,0.552451085,0.541618711,0.535119287,0.566172093,0.606612956,0.558228352,0.569782884,0.486012523,0.475180149,23.71121509,25.29718477,25.89683219,22.57049044,24.10886522,22.80545088,24.80479188,24.33282812,26.75555758,5.171382833,5.404735091,5.368804417,5.041042296,6.268100519,5.230562603,4.96656746,4.746605807,4.271310019,5.538277351,5.759488945,5.452743978,5.654131076,7.453141551,6.008553747,5.73395559,5.595924232,4.308361407,16.44637705,17.04716544,16.61194301,17.66751572,22.18472654,18.22816967,17.56669915,16.44289695,13.94490683,4.268048395,4.408411455,4.271192492,4.490844624,5.682514643,4.540277899,4.583338,4.215697314,3.620302818,1
0.099269204,-0.016252239,-0.411450112,0.521230164,-0.680097377,0.902118721,-0.648172856,0.697388024,-0.787003185,4.769056858,5.377584607,4.129617715,4.248117921,3.659848513,2.305191014,2.835387065,2.09413098,2.412180812,334,253,246,290,202,319,256,283,224,0.375556148,0.295402515,0.334225432,0.380423276,0.342936577,0.453306247,0.365581291,0.435235547,0.400625126,0.222855689,0.231266485,0.277191132,0.233958551,0.246360259,0.306533504,0.266442225,0.334681575,0.28556334,1.652746923,1.600843663,1.600002252,1.627812409,1.622906117,1.643468698,1.624835091,1.612666124,1.62512214,1.028450795,1.025768171,1.025667369,1.027347018,1.027220705,1.02783397,1.027450511,1.028057064,1.027865431,0.513454538,0.48312389,0.484568207,0.495400581,0.517787488,0.518509646,0.514898855,0.528619862,0.526453387,20.49962827,19.85610347,21.30104061,21.93470078,20.81948254,23.44767216,21.07498465,24.46561449,21.82004075,4.892431855,4.330524464,4.653545407,4.639250741,4.655193725,5.169362777,4.889743734,4.716105942,5.018412017,3.575422365,2.783444872,2.949921884,3.754755464,3.187518399,4.400091427,3.253899637,4.131672216,3.495858791,9.184425016,6.808632108,7.531585071,9.011258923,8.318725771,10.74942752,8.705111872,10.24507495,9.407747205,2.453171132,1.773461189,1.999327724,2.326783562,2.224881348,2.716113114,2.340787276,2.650705883,2.542881544,1
2.049511269,2.715636158,2.475944857,2.629154788,1.999285143,2.903716217,1.917129645,2.393985554,2.040874522,4.142417274,4.601059641,4.316749676,5.409426293,3.918405479,5.608768077,4.29982099,3.877048174,3.825018224,124,86,128,123,166,116,208,136,183,0.328387619,0.310641031,0.320513342,0.269696461,0.326848395,0.227502908,0.309400111,0.272394642,0.33362222,0.195716027,0.180695124,0.211413884,0.140474343,0.168461249,0.139470615,0.158357615,0.180630211,0.190357388,1.69225382,1.688421756,1.654995334,1.675439154,1.718327659,1.616710654,1.717043396,1.581205852,1.669691597,1.030348755,1.030184044,1.029137039,1.030185234,1.030052832,1.029128858,1.029844791,1.029262287,1.029785907,0.559672668,0.549562452,0.493956265,0.546673819,0.57556015,0.492511948,0.562561301,0.467236408,0.516343171,17.88018947,17.73458375,18.98457185,17.3227149,17.57111054,17.60220253,16.91922618,19.38044085,18.85575985,4.067303944,4.015167738,4.107113867,3.252311037,3.964814833,2.939808546,3.931986857,3.316504769,4.030352604,3.325426086,3.119535897,3.012551552,2.867174238,3.346693037,2.486371015,3.228991861,2.782034341,3.221211635,8.787029676,8.152066092,8.354183155,7.660790949,8.813778152,6.653390054,8.538985832,7.463638494,8.673509058,2.567609534,2.428642174,2.244186326,2.141034742,2.507977795,1.815348925,2.362817525,2.041043515,2.407186551,1
-0.293612382,-0.052728279,0.415959488,0.154622134,-0.14076585,0.336821676,-0.109057694,0.310007397,-0.086987962,1.662012064,1.932969069,2.301181017,1.503783242,1.606581625,1.258625995,1.267406622,1.098813075,1.318898026,424,427,359,570,561,541,561,563,473,0.53646152,0.501257232,0.437552597,0.603444971,0.627252937,0.682376934,0.668214293,0.716509489,0.619783217,0.331950719,0.316296498,0.23708973,0.27573172,0.317803659,0.299681014,0.348742765,0.324297779,0.300034833,1.761546464,1.746014674,1.753306567,1.827776724,1.811764256,1.846831147,1.813035532,1.8282183,1.792558318,1.030311829,1.02960403,1.029726044,1.031003622,1.030115033,1.030297618,1.029760481,1.029668392,1.029693331,0.596502741,0.592169791,0.57556015,0.645609504,0.617445331,0.650664612,0.616001014,0.641998712,0.60516864,20.72209576,20.36301497,19.11414603,19.05024678,20.03099008,19.90896132,21.54352465,21.44158089,21.33227332,5.777546931,5.596118688,5.072925958,5.819994844,6.362188807,6.26245891,7.193906935,6.547793378,6.668404553,5.05932773,4.715779488,4.226486732,5.907900109,6.373604785,6.932254508,6.724946537,7.221481849,6.069284395,13.32608765,12.5262678,11.31725877,15.87855147,16.17633022,18.23991155,17.25995197,19.65161017,16.08928857,3.532123576,3.226826747,2.9585922,4.042597816,4.128212734,4.39942953,4.372217,4.484839112,4.115393156,1
1.221976219,2.019652325,2.12751293,0.976752182,1.6611917,0.873267266,1.604814719,0.598517373,0.874201633,3.957588942,5.940373674,5.763737284,3.768604258,3.128657307,2.55596869,2.45288067,3.071017435,2.933770241,247,207,193,355,227,359,277,313,331,0.380571483,0.263501736,0.251131239,0.486827027,0.490495154,0.459394465,0.510073385,0.420277681,0.389523048,0.167642839,0.137741452,0.151495334,0.18219369,0.194626158,0.22362912,0.260672462,0.277040246,0.307579027,1.752432204,1.673939597,1.631125672,1.7857564,1.825122452,1.732941752,1.755204079,1.630589439,1.60424098,1.027186339,1.026752587,1.026591917,1.028992383,1.026558763,1.028710449,1.027735271,1.028332307,1.027547012,0.5798931,0.535119287,0.503344322,0.631888496,0.610223748,0.582781733,0.581337417,0.515621013,0.488178998,18.58302706,18.26148279,18.2995298,19.92018473,19.24974431,20.56698128,20.82813506,21.86275998,21.6165933,4.768708154,3.443244313,3.126333729,5.439519409,6.146508589,4.644698957,5.412196407,4.279036368,3.971368016,3.888771872,2.830648161,2.551297689,4.587317822,5.353287964,4.289484357,5.350214012,3.791130486,3.814871883,8.946413752,6.772908435,6.447021357,12.21517118,11.34654018,11.37350984,12.17184117,10.44564856,9.470697691,2.166079174,1.717118089,1.621567136,2.933395031,2.679582881,2.75363968,3.040357386,2.518516983,2.420975202,1
1.905526357,2.419106131,2.760846993,2.760458526,1.831611172,2.888506293,2.439000775,2.135326975,2.337156831,2.975819871,4.22492199,4.304611858,3.724526402,2.848913816,4.382618455,3.742921566,2.993159722,3.718612769,165,107,83,117,153,121,99,127,151,0.29224012,0.23812122,0.240614963,0.272484656,0.349279384,0.231800664,0.267254251,0.295942106,0.263068414,0.274747035,0.269233136,0.242419304,0.227133183,0.322386725,0.194179633,0.22815386,0.22550536,0.179339511,1.7585332,1.713111021,1.717321398,1.741321189,1.767493984,1.702495109,1.727110193,1.699149394,1.716552411,1.031818037,1.031316004,1.030979378,1.031860072,1.031299177,1.030957408,1.03108514,1.030847248,1.03077465,0.565449934,0.558228352,0.564005618,0.571227201,0.588558999,0.577726625,0.579170942,0.556784035,0.559672668,15.41705783,15.231408,15.42279719,15.79039199,15.81331952,16.02218272,16.03204416,17.05754072,16.49617006,3.684121109,3.271683452,3.218210691,3.269173103,4.130573447,3.020906305,3.285665927,3.561303144,3.209809112,2.60268194,2.238194514,2.359217182,2.729524522,2.944250584,2.241934254,2.42638036,2.633699852,2.449316066,8.403162165,7.105274364,7.142725225,7.830861822,9.299944359,7.076204062,7.616436259,8.309203519,7.724746981,2.486749695,1.996763784,1.928233785,2.272590162,2.641648062,1.90772537,2.047135457,2.193388692,1.968001994,0
-0.195748876,0.242736034,1.020183793,0.629860532,0.200875474,0.910412852,0.568783473,1.122643754,1.201811743,2.920280916,3.472975255,3.04495133,2.64581982,2.12466065,2.35399689,1.974711373,2.335909028,2.54975358,410,420,364,431,476,391,485,341,293,0.512782439,0.475016212,0.495427335,0.583647667,0.597640226,0.577629344,0.593918742,0.535940176,0.503076065,0.403979289,0.420286666,0.45103904,0.364621932,0.443642882,0.456860628,0.485284892,0.462967643,0.407288564,1.68069713,1.662477642,1.646345407,1.729665886,1.703071838,1.681581962,1.683479798,1.637877213,1.637717881,1.030205454,1.029328731,1.029002934,1.030613383,1.030085708,1.028108654,1.03011781,1.028040164,1.030033262,0.537285761,0.537285761,0.550284611,0.566894251,0.559672668,0.540174395,0.570505042,0.509843747,0.530786337,22.6283222,22.21599037,23.32178061,22.06005163,23.94417807,23.95630845,24.43836734,24.93605943,23.80522966,5.077692361,4.794544231,4.950028449,5.909787431,5.93957082,6.049816667,5.647792157,5.440563469,4.699157768,4.442914422,4.261225433,4.586245131,5.665407427,5.352871884,5.71746356,5.510844779,5.249569183,4.521870727,13.17766294,11.78675025,12.27877721,14.60328095,15.16147093,14.14536091,15.39253476,12.89967798,12.86831044,3.47328799,3.021340685,3.119341113,3.769275838,3.892449966,3.423417506,3.943394088,3.168478078,3.285735778,0
2.280930646,3.933708326,4.283907885,2.235601278,2.555849011,2.809610469,2.902088713,2.743993691,2.830872176,6.255534588,12.29618753,11.65676213,6.59416254,4.887935019,6.383853938,4.833496149,5.135440165,3.723179193,207,173,81,191,129,123,97,121,69,0.177021619,0.117199341,0.107574894,0.168694874,0.165398883,0.153410114,0.161598504,0.170803306,0.196181614,0.155536038,0.140416492,0.118445615,0.134004251,0.139402407,0.117903318,0.121346692,0.127154079,0.121446882,1.689896148,1.625875376,1.635130703,1.714176447,1.689851598,1.686416579,1.664280296,1.681848694,1.659569592,1.030774395,1.029765829,1.028166004,1.030405749,1.031031935,1.030326869,1.03101992,1.029666021,1.03033175,0.5798931,0.545951661,0.522120438,0.582059575,0.568338568,0.566894251,0.567616409,0.566894251,0.558228352,16.50219441,16.14623464,15.7906163,16.07674042,15.9730133,15.97847567,16.09199627,16.76398723,16.72823518,2.275476425,1.826597661,1.774859897,2.26742069,2.005782105,2.022755576,1.995387469,2.298906072,2.358031506,2.052701023,1.482471445,1.46388618,2.079351078,1.94595333,1.920162984,1.955845084,2.137873112,2.360786289,5.808647926,4.058028864,3.710521463,5.603575116,5.591137965,5.048279865,5.491154546,5.606034241,6.118169471,1.833923973,1.300141637,1.111901438,1.702135914,1.617156997,1.525504258,1.586864812,1.668895546,1.760600202,0
0.328863087,0.754013588,0.991285018,-0.080965674,0.503533225,0.18101674,0.922268372,-0.070861138,0.97156978,2.246567289,2.817289039,3.471231716,1.469077389,3.423154061,1.716655635,2.830004099,1.832383526,3.512302025,331,281,231,409,323,385,383,281,307,0.393236828,0.372949106,0.331477868,0.487131927,0.439754926,0.506571001,0.503706239,0.425071989,0.389473233,0.41158375,0.464898769,0.404734577,0.394233349,0.305515295,0.387230698,0.392293469,0.392116964,0.410160912,1.540229955,1.487186474,1.475404284,1.621341014,1.642799583,1.646428734,1.633490722,1.570200483,1.528464632,1.029562953,1.027288937,1.027259936,1.030431102,1.029116119,1.030610191,1.030395921,1.030500832,1.028635346,0.499011373,0.451348926,0.44123871,0.502622164,0.519231804,0.513454538,0.515621013,0.465792092,0.461459142,23.2665674,25.10984745,24.5939893,22.32474996,21.4863679,22.17411147,23.29619352,23.06393815,24.16630835,3.813068461,3.822719424,3.303093282,4.388558964,4.138091321,4.536685308,4.659043097,3.803103469,3.532859822,3.354428484,3.297473511,3.022856434,4.141894679,4.288393175,5.3748185,5.050039769,4.091518896,3.781918304,9.934824857,9.233111272,7.977795853,13.22552868,11.26857012,13.05732545,12.89422783,10.86429669,9.795994808,2.564317345,2.541448201,2.085953773,3.414437354,2.737361514,3.397043528,3.250523131,3.063241428,2.581844936,0
0.360264315,0.466884322,0.437656197,0.517089793,0.195968438,0.56209252,0.030424843,0.038032564,0.155922987,3.006841253,3.329590421,3.024659712,2.118463312,2.54792937,2.546061265,3.088828572,2.141014983,3.180498162,272,294,284,274,322,232,274,316,292,0.406836505,0.328680083,0.343814773,0.40952962,0.372292046,0.364947672,0.355751013,0.4151463,0.365661585,0.373610804,0.366673965,0.457175484,0.449261456,0.417555589,0.447817771,0.453427606,0.559031223,0.5340919,1.671938491,1.622532457,1.582249423,1.673191546,1.613280913,1.602700435,1.54149729,1.576645332,1.511012677,1.028208117,1.028486097,1.027207462,1.028426357,1.027946061,1.027493432,1.028141415,1.02732156,1.026447325,0.49178979,0.469402883,0.431850652,0.491067631,0.468680725,0.439794393,0.427517703,0.434739285,0.431850652,20.66451768,19.86971102,21.14675284,20.76307437,21.14633151,21.37672291,22.92196009,23.51480633,24.33453901,4.889557157,3.936663799,4.013128287,4.842345248,4.511387962,4.474841035,4.004752909,5.076824463,4.118756176,3.9575791,3.409252242,3.547097052,4.171943591,3.654878812,3.600417232,3.487949628,3.829849453,3.368521752,9.975986814,8.711005678,8.756413571,10.47433639,9.547837938,9.324866905,9.080780928,10.1030547,8.60261006,2.60750012,2.291264276,2.289683036,2.900155811,2.508703331,2.425686812,2.503036418,2.75454957,2.272925447,0
-0.797145521,-0.462804565,0.151050958,-0.735992776,-0.679392075,-0.831788669,-0.166289721,-0.800747015,0.175139955,4.447045594,5.148437831,5.151313839,2.778979239,3.261063745,3.601903706,3.350640932,3.919809271,3.503731874,176,174,168,298,244,204,280,176,268,0.247173796,0.244606664,0.25599924,0.400525763,0.328038623,0.300253869,0.296268072,0.266341992,0.285703095,0.130322968,0.120646287,0.119131001,0.163270944,0.145066043,0.132172876,0.120434089,0.113204107,0.11401785,1.668512092,1.667451435,1.695046774,1.738253173,1.69524879,1.709026764,1.706445066,1.71322343,1.722745418,1.030087507,1.029831667,1.029997553,1.031129136,1.03030408,1.03032569,1.030371861,1.030208183,1.028974771,0.535841445,0.551728927,0.556061877,0.592891949,0.564727776,0.559672668,0.550284611,0.566894251,0.55895051,17.62657291,17.5982515,17.05524226,18.47310825,18.4130858,16.97821646,17.2347992,16.36347923,17.45584322,3.198580813,3.225556471,3.374778415,3.986520277,3.983554999,3.474875784,3.449547548,3.270497568,3.633425641,2.720143559,2.756266946,2.864562131,3.770229005,3.39571603,3.197850386,3.201571022,2.874507627,3.185927455,7.043584293,6.743727171,7.02320565,10.54684277,8.599297789,8.332635643,8.122415875,7.221740665,7.722418118,2.100286668,2.01470688,2.072287465,3.038396748,2.510656443,2.385823805,2.318293329,2.14093342,2.08284207,0
0.525917705,0.411186382,0.211971299,0.736029951,0.48872801,0.649591252,0.02308295,0.454240578,0.035048605,2.239062566,2.233339199,2.393344686,2.644819219,1.726683662,2.458042261,1.769502024,1.814540014,1.946128189,449,421,343,354,397,245,367,364,363,0.495936331,0.526430896,0.465812709,0.4658485,0.560342569,0.457581904,0.553288403,0.544935852,0.556498088,0.330483415,0.347251257,0.266299962,0.259128544,0.352219541,0.241509058,0.29409535,0.278461662,0.22690636,1.716159304,1.727874722,1.739132943,1.722702357,1.727922896,1.721121099,1.732838574,1.729715425,1.775094195,1.028040147,1.028417711,1.028406166,1.029499602,1.029648196,1.028941398,1.030107673,1.029035981,1.030474296,0.589281158,0.598669215,0.598669215,0.582781733,0.589281158,0.58422605,0.596502741,0.612390223,0.625389072,22.14017155,22.01581389,21.18314403,20.60129865,23.39694039,21.44872852,23.39390685,23.35641982,21.77368229,5.903640047,6.08425855,5.391858835,5.133403388,6.250196892,5.362359352,6.142795977,6.271173736,6.574830285,4.744874452,5.062527923,4.416828418,4.251214302,5.249750669,4.383330789,5.162945326,5.075838298,5.270451412,12.1530471,12.97417973,11.64558583,12.10654106,13.99203814,11.53505318,13.83968006,13.38446301,14.12035908,3.095861938,3.389348574,2.934351352,3.178332525,3.574584838,2.980746333,3.635070388,3.441103106,3.769049761,0
0.373847702,0.944020229,0.609001786,0.708554137,0.338326532,0.638487135,0.205900195,0.55893652,0.270075937,2.096969511,3.230822807,2.810617476,1.930869451,1.530104426,2.230597904,1.885450382,2.611342493,2.91931214,361,332,311,301,407,299,343,271,316,0.397726748,0.319537778,0.38473034,0.408723422,0.519808548,0.397448889,0.457857544,0.410677347,0.411738526,0.424871878,0.349029015,0.481020457,0.400425849,0.469705898,0.429014799,0.553992206,0.519802083,0.567898657,1.523376095,1.483668543,1.475119465,1.538437168,1.578979808,1.532003167,1.484222676,1.504392042,1.462270657,1.028083255,1.026804435,1.026842564,1.028617875,1.028603771,1.028136476,1.028073314,1.027009157,1.026907625,0.478068782,0.455681876,0.440516552,0.473735833,0.50839943,0.470125041,0.439794393,0.453515401,0.442683027,25.72751554,24.49797152,27.25591866,25.1937486,27.18528673,25.9594943,28.67755349,27.61342175,28.25803952,4.042139604,3.23286063,3.707595643,4.057012458,4.969138716,3.842816915,4.335312552,3.911081214,3.809617279,3.712778913,3.013876994,3.482357913,3.90846292,5.042334595,3.671717625,4.17635352,3.885905765,3.805023918,8.965405395,7.252803825,8.569967824,9.439254756,12.2979226,9.343521383,10.42449954,9.196718707,9.436971214,2.732520511,2.097794851,2.519752568,2.764993779,3.44320702,2.659203435,2.990954092,2.668096897,2.783226166,0
2.481667775,3.033528932,3.77717015,2.295334655,1.698478866,2.79988366,1.778291975,2.279167775,2.365845938,9.070356627,12.2392073,16.16586254,7.173477836,4.95220427,7.095410281,5.323734983,5.248821303,6.283252828,245,209,161,239,306,151,257,223,189,0.230289349,0.206074216,0.167578413,0.252942215,0.450180353,0.25399085,0.336164465,0.305790116,0.268805055,0.176040858,0.176586012,0.152909317,0.176627706,0.343830092,0.202590748,0.257814675,0.292841384,0.240332269,1.511727704,1.474891224,1.45510387,1.540788933,1.58857785,1.518821532,1.567730505,1.508078127,1.513278869,1.025105878,1.022928083,1.02200835,1.026470278,1.023943012,1.026408876,1.025367838,1.026320588,1.026590527,0.477346624,0.465069933,0.452071084,0.481679574,0.527897704,0.480957415,0.506955114,0.467958566,0.48312389,21.38353227,21.51172381,20.56730398,20.97227505,26.72232663,22.16149023,23.68967,24.56713498,22.37900399,3.111690769,2.874922466,2.498617535,3.08594795,6.062301925,3.062410059,4.257542586,3.491830555,3.09599214,2.147176015,1.794177984,1.445270216,2.46787949,4.047995269,2.402689034,2.9885918,2.769660386,2.375543785,5.749555624,4.919447269,4.14683744,6.554557217,9.055524792,6.532378468,7.777219448,7.2807657,6.658883719,1.648419732,1.406493445,1.155915055,1.850857993,2.336862595,1.818469198,2.138286536,1.982130305,1.902925551,1
